Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S80624512,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-VT,Franklin,L6634413,"East Franklin CBC / Reservoir Rd, Berkshire US-VT",44.95667,-72.771747,2021-01-02,11:33 AM,eBird - Traveling Count,24,1,6.037,,1,,,"East Franklin Christmas Bird Count / about 5"" new snow overnight and another 3"" during the day, light winds, upper 20s"
S80614841,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-VT,Grand Isle,L13453004,"W Shore Rd, Grand Isle US-VT (44.6959,-73.3481)",44.695929,-73.348112,2021-01-31,04:56 PM,eBird - Stationary Count,6,1,,,2
S80614810,Red-tailed Hawk,Buteo jamaicensis,8011,2,US-VT,Rutland,L13276641,"1000–1258 Sawyer Needham Rd, Brandon US-VT 43.83805, -73.17147",43.838055,-73.171467,2021-01-15,07:31 AM,eBird - Traveling Count,5,1,1.971,,1
S80614815,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-VT,Windham,L13277458,"8 University Way, Brattleboro US-VT 42.83074, -72.56081",42.830737,-72.560813,2021-01-15,10:30 AM,eBird - Traveling Count,12,1,.644,,3
S80614833,Red-tailed Hawk (abieticola),Buteo jamaicensis abieticola,8016,1,US-VT,Chittenden,L13377064,VTCH Town Line Road North,44.261762,-73.250525,2021-01-22,02:50 PM,eBird - Stationary Count,35,1,,,1,,Adult. Dark and richly colored overall. Wide and heavily marked belly band featured characteristic globular streaks.
S80614809,Rough-legged Hawk,Buteo lagopus,8031,1,US-VT,Addison,L13276667,"2–464 Sawyer Needham Rd, Whiting US-VT 43.85139, -73.16973",43.851392,-73.169728,2021-01-15,07:29 AM,eBird - Traveling Count,2,1,1.365,,1
S80615026,Rough-legged Hawk,Buteo lagopus,8031,1,US-VT,Addison,L715236,Dead Creek WMA IBA--Gage Road,44.0737892,-73.3289552,2021-01-03,03:45 PM,eBird - Stationary Count,30,1,,,1
S80615030,Rough-legged Hawk,Buteo lagopus,8031,1,US-VT,Addison,L13160842,VTAD Owl's Head Bay (no public access),44.065737,-73.4219469,2021-01-04,08:50 AM,eBird - Stationary Count,8,1,,,1
S80624507,Rough-legged Hawk,Buteo lagopus,8031,1,US-VT,Franklin,L8456873,"Tabor Rd, north end within MNWR, Swanton US-VT",44.957563,-73.203796,2021-02-07,03:34 PM,eBird - Traveling Count,8,1,1.643,,1,,,"Overcast, light flurries, moderate breeze, mid 20s"
S80614839,Rough-legged Hawk,Buteo lagopus,8031,1,US-VT,Grand Isle,L13450271,"97–117 Sunset View Rd, South Hero US-VT 44.65115, -73.32986",44.651152,-73.329861,2021-01-31,04:09 PM,eBird - Stationary Count,7,1,,,2
S80624509,Snowy Owl,Bubo scandiacus,8461,1,US-VT,Franklin,L13359317,"Maquam Shore Rd, north of Dunsmore, St Albans Bay, VT",44.816729,-73.165313,2021-01-22,04:35 PM,eBird - Stationary Count,3,1,,,1
S80614799,Barred Owl,Strix varia,8693,1,US-VT,Addison,L2418747,Secret Meadow,44.234315,-73.0694675,2021-01-10,10:45 AM,eBird - Traveling Count,60,1,4.828,,3
S80624510,Barred Owl,Strix varia,8693,1,US-VT,Franklin,L6845491,"The Horn, Highgate US-VT",44.994594,-73.064221,2021-01-10,03:22 PM,eBird - Traveling Count,44,1,10.403,,1,,,"Overcast, calm, mid 20s"
S80615026,Short-eared Owl,Asio flammeus,8748,1,US-VT,Addison,L715236,Dead Creek WMA IBA--Gage Road,44.0737892,-73.3289552,2021-01-03,03:45 PM,eBird - Stationary Count,30,1,,,1
S80627291,Belted Kingfisher,Megaceryle alcyon,9697,1,US-VT,Bennington,L13508511,McWaters Park,42.912431,-73.252316,2021-02-06,03:25 PM,eBird - Traveling Count,18,1,.483,,1
S80627294,Red-bellied Woodpecker,Melanerpes carolinus,10620,2,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-03,07:46 AM,eBird - Traveling Count,50,1,1.107,,1
S80614834,Red-bellied Woodpecker,Melanerpes carolinus,10620,1,US-VT,Addison,L2288215,Cota Park,44.2434774,-73.0604553,2021-01-23,08:29 AM,eBird - Stationary Count,4,1,,,1
S80627291,Red-bellied Woodpecker,Melanerpes carolinus,10620,2,US-VT,Bennington,L13508511,McWaters Park,42.912431,-73.252316,2021-02-06,03:25 PM,eBird - Traveling Count,18,1,.483,,1
S80610865,Red-bellied Woodpecker,Melanerpes carolinus,10620,1,US-VT,Chittenden,L13517237,"6 Sebring Rd, South Burlington US-VT 44.43335, -73.20440",44.433349,-73.204396,2021-02-07,10:06 AM,eBird - Stationary Count,57,1,,,1
S80614833,Red-bellied Woodpecker,Melanerpes carolinus,10620,1,US-VT,Chittenden,L13377064,VTCH Town Line Road North,44.261762,-73.250525,2021-01-22,02:50 PM,eBird - Stationary Count,35,1,,,1
S80624510,Red-bellied Woodpecker,Melanerpes carolinus,10620,1,US-VT,Franklin,L6845491,"The Horn, Highgate US-VT",44.994594,-73.064221,2021-01-10,03:22 PM,eBird - Traveling Count,44,1,10.403,,1,,,"Overcast, calm, mid 20s"
S80614820,Red-bellied Woodpecker,Melanerpes carolinus,10620,1,US-VT,Windham,L9037730,Bonnyvale Environmental Education Center,42.830841,-72.625959,2021-01-15,12:31 PM,eBird - Traveling Count,31,1,.491,,2
S80614818,Red-bellied Woodpecker,Melanerpes carolinus,10620,2,US-VT,Windham,L1141256,Brattleboro Marina / West River Trail,42.8708376,-72.5623799,2021-01-15,11:05 AM,eBird - Traveling Count,68,1,2.658,,1
S80627295,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-03,07:11 AM,eBird - Stationary Count,32,1,,,1
S80615029,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Addison,L165269,DAR State Park,44.0545617,-73.4163478,2021-01-04,08:20 AM,eBird - Stationary Count,21,1,,,1
S80615021,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Addison,L1255384,Turkey Lane,44.1303163,-73.3686304,2021-01-03,01:00 PM,eBird - Traveling Count,74,1,.522,,1
S80614826,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Bennington,L2168757,Norman and Selma Greenberg Conservation Reserve,42.8605912,-73.195585,2021-01-15,03:09 PM,eBird - Traveling Count,22,1,.985,,2
S80610865,Downy Woodpecker,Dryobates pubescens,10805,2,US-VT,Chittenden,L13517237,"6 Sebring Rd, South Burlington US-VT 44.43335, -73.20440",44.433349,-73.204396,2021-02-07,10:06 AM,eBird - Stationary Count,57,1,,,1
S80624508,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Franklin,L13236639,"Horseshoe Cir, Enosburg Falls US-VT",44.855572,-72.739205,2021-01-23,11:16 AM,eBird - Traveling Count,59,1,5.472,,1,,,"Light breeze, light flurries, mid-teens"
S80624510,Downy Woodpecker,Dryobates pubescens,10805,3,US-VT,Franklin,L6845491,"The Horn, Highgate US-VT",44.994594,-73.064221,2021-01-10,03:22 PM,eBird - Traveling Count,44,1,10.403,,1,,,"Overcast, calm, mid 20s"
S80610863,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Grand Isle,L293922,South Hero Causeway,44.5934815,-73.3117418,2021-02-07,06:49 AM,eBird - Traveling Count,142,1,1.89,,1
S80614801,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Lamoille,L8220315,"555 Washington Highway, Morristown, Vermont, US (44.555, -72.589)",44.5554853,-72.58892,2021-01-10,03:00 PM,eBird - Stationary Count,60,1,,,1
S80614851,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Orleans,L13513301,VTOS Catamount Trail Section 28,44.745469,-72.407675,2021-02-06,11:47 AM,eBird - Traveling Count,197,1,3.219,,1
S80614820,Downy Woodpecker,Dryobates pubescens,10805,4,US-VT,Windham,L9037730,Bonnyvale Environmental Education Center,42.830841,-72.625959,2021-01-15,12:31 PM,eBird - Traveling Count,31,1,.491,,2
S80642474,Downy Woodpecker,Dryobates pubescens,10805,1,US-VT,Windsor,L137961,Kent House,43.6243935,-72.5048141,2021-01-17,09:45 AM,eBird - Stationary Count,45,1,,,1
S80627294,Downy Woodpecker (Eastern),Dryobates pubescens pubescens/medianus,10806,1,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-03,07:46 AM,eBird - Traveling Count,50,1,1.107,,1
S80615022,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Addison,L165349,Potash Bay,44.0935032,-73.3922768,2021-01-03,02:22 PM,eBird - Stationary Count,14,1,,,2
S80614833,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Chittenden,L13377064,VTCH Town Line Road North,44.261762,-73.250525,2021-01-22,02:50 PM,eBird - Stationary Count,35,1,,,1
S80624508,Hairy Woodpecker,Dryobates villosus,10831,2,US-VT,Franklin,L13236639,"Horseshoe Cir, Enosburg Falls US-VT",44.855572,-72.739205,2021-01-23,11:16 AM,eBird - Traveling Count,59,1,5.472,,1,,,"Light breeze, light flurries, mid-teens"
S80624510,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Franklin,L6845491,"The Horn, Highgate US-VT",44.994594,-73.064221,2021-01-10,03:22 PM,eBird - Traveling Count,44,1,10.403,,1,,,"Overcast, calm, mid 20s"
S80614801,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Lamoille,L8220315,"555 Washington Highway, Morristown, Vermont, US (44.555, -72.589)",44.5554853,-72.58892,2021-01-10,03:00 PM,eBird - Stationary Count,60,1,,,1
S80614851,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Orleans,L13513301,VTOS Catamount Trail Section 28,44.745469,-72.407675,2021-02-06,11:47 AM,eBird - Traveling Count,197,1,3.219,,1
S80614820,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Windham,L9037730,Bonnyvale Environmental Education Center,42.830841,-72.625959,2021-01-15,12:31 PM,eBird - Traveling Count,31,1,.491,,2
S80614818,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Windham,L1141256,Brattleboro Marina / West River Trail,42.8708376,-72.5623799,2021-01-15,11:05 AM,eBird - Traveling Count,68,1,2.658,,1
S80614823,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Windham,L13279266,"Marlboro College, West Marlboro US-VT 42.83920, -72.73571",42.839201,-72.735713,2021-01-15,01:32 PM,eBird - Traveling Count,9,1,.57,,3
S80642474,Hairy Woodpecker,Dryobates villosus,10831,1,US-VT,Windsor,L137961,Kent House,43.6243935,-72.5048141,2021-01-17,09:45 AM,eBird - Stationary Count,45,1,,,1
S80610865,Pileated Woodpecker,Dryocopus pileatus,11150,1,US-VT,Chittenden,L13517237,"6 Sebring Rd, South Burlington US-VT 44.43335, -73.20440",44.433349,-73.204396,2021-02-07,10:06 AM,eBird - Stationary Count,57,1,,,1
S80624511,Pileated Woodpecker,Dryocopus pileatus,11150,1,US-VT,Franklin,L6634446,"East Franklin CBC / Sampsonville Rd, Enosburgh US-VT",44.917362,-72.776134,2021-01-02,12:13 PM,eBird - Traveling Count,20,1,4.091,,1,,,"East Franklin Christmas Bird Count / about 5"" new snow overnight and another 3"" during the day, light winds, upper 20s"
S80624510,Pileated Woodpecker,Dryocopus pileatus,11150,1,US-VT,Franklin,L6845491,"The Horn, Highgate US-VT",44.994594,-73.064221,2021-01-10,03:22 PM,eBird - Traveling Count,44,1,10.403,,1,,,"Overcast, calm, mid 20s"
S80642474,Pileated Woodpecker,Dryocopus pileatus,11150,1,US-VT,Windsor,L137961,Kent House,43.6243935,-72.5048141,2021-01-17,09:45 AM,eBird - Stationary Count,45,1,,,1
S80610865,Northern Flicker,Colaptes auratus,11284,2,US-VT,Chittenden,L13517237,"6 Sebring Rd, South Burlington US-VT 44.43335, -73.20440",44.433349,-73.204396,2021-02-07,10:06 AM,eBird - Stationary Count,57,1,,,1
S80614820,Northern Flicker (Yellow-shafted),Colaptes auratus auratus/luteus,11287,1,US-VT,Windham,L9037730,Bonnyvale Environmental Education Center,42.830841,-72.625959,2021-01-15,12:31 PM,eBird - Traveling Count,31,1,.491,,2,,Great views
S80614801,Peregrine Falcon,Falco peregrinus,11487,1,US-VT,Lamoille,L8220315,"555 Washington Highway, Morristown, Vermont, US (44.555, -72.589)",44.5554853,-72.58892,2021-01-10,03:00 PM,eBird - Stationary Count,60,1,,,1,,Chasing snow buntings.
S80627294,Say's Phoebe,Sayornis saya,16235,1,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-03,07:46 AM,eBird - Traveling Count,50,1,1.107,,1,,"Heard. Spent 23 minutes trying to visually locate - failed. Suspected was starling. After listening to recording, referring to Pieplow's book and his suggested similar species to Say's Phoebe, and seeing Jim and Allan Strong's decisions, deciding that this was almost certainly a Say's. Recording attached. Wish I had seen it."
S80615023,Say's Phoebe,Sayornis saya,16235,1,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-03,02:50 PM,eBird - Traveling Count,33,1,.357,,4,,"Continuing. First heard, then flew into the trees below the bridge on the west side by the lakeshore. Photographed."
S80614834,Blue Jay,Cyanocitta cristata,20373,2,US-VT,Addison,L2288215,Cota Park,44.2434774,-73.0604553,2021-01-23,08:29 AM,eBird - Stationary Count,4,1,,,1
S80615029,Blue Jay,Cyanocitta cristata,20373,1,US-VT,Addison,L165269,DAR State Park,44.0545617,-73.4163478,2021-01-04,08:20 AM,eBird - Stationary Count,21,1,,,1
S80610865,Blue Jay,Cyanocitta cristata,20373,4,US-VT,Chittenden,L13517237,"6 Sebring Rd, South Burlington US-VT 44.43335, -73.20440",44.433349,-73.204396,2021-02-07,10:06 AM,eBird - Stationary Count,57,1,,,1
S80624513,Blue Jay,Cyanocitta cristata,20373,3,US-VT,Franklin,L8377794,East Franklin CBC / Colton & Stanley Rds,44.923231,-72.8293285,2021-01-02,07:46 AM,eBird - Traveling Count,32,1,7.968,,1,,,"East Franklin Christmas Bird Count / about 5"" new snow overnight and another 3"" during the day, light winds, upper 20s"
S80624508,Blue Jay,Cyanocitta cristata,20373,3,US-VT,Franklin,L13236639,"Horseshoe Cir, Enosburg Falls US-VT",44.855572,-72.739205,2021-01-23,11:16 AM,eBird - Traveling Count,59,1,5.472,,1,,,"Light breeze, light flurries, mid-teens"
S80614838,Blue Jay,Cyanocitta cristata,20373,4,US-VT,Grand Isle,L13450181,"297 US-2, South Hero US-VT 44.64577, -73.30217",44.645772,-73.302169,2021-01-31,03:56 PM,eBird - Stationary Count,5,1,,,2
S80610864,Blue Jay,Cyanocitta cristata,20373,2,US-VT,Grand Isle,L13515718,"8 Martin Rd, South Hero US-VT 44.61045, -73.30525",44.61045,-73.305246,2021-02-07,09:15 AM,eBird - Stationary Count,3,1,,,1
S80624516,Blue Jay,Cyanocitta cristata,20373,9,US-VT,Grand Isle,L165282,Isle la Motte,44.8759,-73.339,2021-01-15,12:34 PM,eBird - Traveling Count,123,1,25.75,,1,,,"Overcast & hazy/foggy, calm and about 30 degrees.  Mostly open water along west shore, east side frozen over."
S80627288,Blue Jay,Cyanocitta cristata,20373,2,US-VT,Orange,L13211285,"32 Bridge St, Fairlee US-VT 43.90796, -72.14035",43.907963,-72.14035,2021-01-09,09:58 AM,eBird - Traveling Count,5,1,.176,,1
S80627293,Blue Jay,Cyanocitta cristata,20373,1,US-VT,Orleans,L165337,Newport,44.9357,-72.2071,2021-01-10,11:29 AM,eBird - Traveling Count,10,1,.614,,1
S80614797,Blue Jay,Cyanocitta cristata,20373,1,US-VT,Washington,L5132708,Grow Compost,44.3111362,-72.7148581,2021-01-07,12:10 PM,eBird - Traveling Count,5,1,.226,,1
S80614815,Blue Jay,Cyanocitta cristata,20373,1,US-VT,Windham,L13277458,"8 University Way, Brattleboro US-VT 42.83074, -72.56081",42.830737,-72.560813,2021-01-15,10:30 AM,eBird - Traveling Count,12,1,.644,,3
S80614820,Blue Jay,Cyanocitta cristata,20373,1,US-VT,Windham,L9037730,Bonnyvale Environmental Education Center,42.830841,-72.625959,2021-01-15,12:31 PM,eBird - Traveling Count,31,1,.491,,2
S80614818,Blue Jay,Cyanocitta cristata,20373,3,US-VT,Windham,L1141256,Brattleboro Marina / West River Trail,42.8708376,-72.5623799,2021-01-15,11:05 AM,eBird - Traveling Count,68,1,2.658,,1
S80642474,Blue Jay,Cyanocitta cristata,20373,4,US-VT,Windsor,L137961,Kent House,43.6243935,-72.5048141,2021-01-17,09:45 AM,eBird - Stationary Count,45,1,,,1
S80627296,American Crow,Corvus brachyrhynchos,20638,1,US-VT,Addison,L13144916,"2653–2771 VT-17, Vergennes US-VT 44.08693, -73.29505",44.086925,-73.295048,2021-01-03,10:18 AM,eBird - Stationary Count,3,1,,,1
S80614809,American Crow,Corvus brachyrhynchos,20638,6,US-VT,Addison,L13276667,"2–464 Sawyer Needham Rd, Whiting US-VT 43.85139, -73.16973",43.851392,-73.169728,2021-01-15,07:29 AM,eBird - Traveling Count,2,1,1.365,,1
S80627295,American Crow,Corvus brachyrhynchos,20638,1,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-03,07:11 AM,eBird - Stationary Count,32,1,,,1
S80627294,American Crow,Corvus brachyrhynchos,20638,8,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-03,07:46 AM,eBird - Traveling Count,50,1,1.107,,1
S80615028,American Crow,Corvus brachyrhynchos,20638,2,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-04,07:40 AM,eBird - Stationary Count,38,1,,,1
S80615029,American Crow,Corvus brachyrhynchos,20638,4,US-VT,Addison,L165269,DAR State Park,44.0545617,-73.4163478,2021-01-04,08:20 AM,eBird - Stationary Count,21,1,,,1
S80614799,American Crow,Corvus brachyrhynchos,20638,2,US-VT,Addison,L2418747,Secret Meadow,44.234315,-73.0694675,2021-01-10,10:45 AM,eBird - Traveling Count,60,1,4.828,,3
S80615030,American Crow,Corvus brachyrhynchos,20638,6,US-VT,Addison,L13160842,VTAD Owl's Head Bay (no public access),44.065737,-73.4219469,2021-01-04,08:50 AM,eBird - Stationary Count,8,1,,,1
S80627290,American Crow,Corvus brachyrhynchos,20638,3,US-VT,Caledonia,L13214116,"05050, Mc Indoe Falls US-VT 44.25933, -72.06008",44.259327,-72.060076,2021-01-09,11:47 AM,eBird - Traveling Count,5,1,.205,,1
S80610865,American Crow,Corvus brachyrhynchos,20638,4,US-VT,Chittenden,L13517237,"6 Sebring Rd, South Burlington US-VT 44.43335, -73.20440",44.433349,-73.204396,2021-02-07,10:06 AM,eBird - Stationary Count,57,1,,,1
S80614833,American Crow,Corvus brachyrhynchos,20638,6,US-VT,Chittenden,L13377064,VTCH Town Line Road North,44.261762,-73.250525,2021-01-22,02:50 PM,eBird - Stationary Count,35,1,,,1
S80624513,American Crow,Corvus brachyrhynchos,20638,1,US-VT,Franklin,L8377794,East Franklin CBC / Colton & Stanley Rds,44.923231,-72.8293285,2021-01-02,07:46 AM,eBird - Traveling Count,32,1,7.968,,1,,,"East Franklin Christmas Bird Count / about 5"" new snow overnight and another 3"" during the day, light winds, upper 20s"
S80624512,American Crow,Corvus brachyrhynchos,20638,2,US-VT,Franklin,L6634413,"East Franklin CBC / Reservoir Rd, Berkshire US-VT",44.95667,-72.771747,2021-01-02,11:33 AM,eBird - Traveling Count,24,1,6.037,,1,,,"East Franklin Christmas Bird Count / about 5"" new snow overnight and another 3"" during the day, light winds, upper 20s"
S80624511,American Crow,Corvus brachyrhynchos,20638,1,US-VT,Franklin,L6634446,"East Franklin CBC / Sampsonville Rd, Enosburgh US-VT",44.917362,-72.776134,2021-01-02,12:13 PM,eBird - Traveling Count,20,1,4.091,,1,,,"East Franklin Christmas Bird Count / about 5"" new snow overnight and another 3"" during the day, light winds, upper 20s"
S80610864,American Crow,Corvus brachyrhynchos,20638,4,US-VT,Grand Isle,L13515718,"8 Martin Rd, South Hero US-VT 44.61045, -73.30525",44.61045,-73.305246,2021-02-07,09:15 AM,eBird - Stationary Count,3,1,,,1
S80624516,American Crow,Corvus brachyrhynchos,20638,11,US-VT,Grand Isle,L165282,Isle la Motte,44.8759,-73.339,2021-01-15,12:34 PM,eBird - Traveling Count,123,1,25.75,,1,,,"Overcast & hazy/foggy, calm and about 30 degrees.  Mostly open water along west shore, east side frozen over."
S80624515,American Crow,Corvus brachyrhynchos,20638,4,US-VT,Grand Isle,L7050736,"Poor Farm Rd, Alburgh US-VT",44.886079,-73.277572,2021-01-15,02:42 PM,eBird - Traveling Count,62,1,3.219,,1,,,"Overcast, foggy.  Calm, low 30s"
S80610863,American Crow,Corvus brachyrhynchos,20638,6,US-VT,Grand Isle,L293922,South Hero Causeway,44.5934815,-73.3117418,2021-02-07,06:49 AM,eBird - Traveling Count,142,1,1.89,,1
S80627292,American Crow,Corvus brachyrhynchos,20638,2,US-VT,Lamoille,L13445110,"104–198 Percy Park, Stowe US-VT 44.47733, -72.69151",44.47733,-72.691506,2021-01-31,10:49 AM,eBird - Traveling Count,19,1,.559,,1
S80614801,American Crow,Corvus brachyrhynchos,20638,2,US-VT,Lamoille,L8220315,"555 Washington Highway, Morristown, Vermont, US (44.555, -72.589)",44.5554853,-72.58892,2021-01-10,03:00 PM,eBird - Stationary Count,60,1,,,1
S80627288,American Crow,Corvus brachyrhynchos,20638,1,US-VT,Orange,L13211285,"32 Bridge St, Fairlee US-VT 43.90796, -72.14035",43.907963,-72.14035,2021-01-09,09:58 AM,eBird - Traveling Count,5,1,.176,,1
S80614853,American Crow,Corvus brachyrhynchos,20638,65,US-VT,Orleans,L13513270,"833–1135 Covered Bridge Rd, Irasburg US-VT 44.82039, -72.26615",44.820391,-72.266153,2021-02-06,03:32 PM,eBird - Traveling Count,5,1,.408,,1
S80627293,American Crow,Corvus brachyrhynchos,20638,4,US-VT,Orleans,L165337,Newport,44.9357,-72.2071,2021-01-10,11:29 AM,eBird - Traveling Count,10,1,.614,,1
S80614849,American Crow,Corvus brachyrhynchos,20638,2,US-VT,Orleans,L8125989,VTOS Cemetery Road,44.630185,-72.380361,2021-02-06,11:04 AM,eBird - Stationary Count,2,1,,,1
S80614810,American Crow,Corvus brachyrhynchos,20638,4,US-VT,Rutland,L13276641,"1000–1258 Sawyer Needham Rd, Brandon US-VT 43.83805, -73.17147",43.838055,-73.171467,2021-01-15,07:31 AM,eBird - Traveling Count,5,1,1.971,,1
S80614797,American Crow,Corvus brachyrhynchos,20638,55,US-VT,Washington,L5132708,Grow Compost,44.3111362,-72.7148581,2021-01-07,12:10 PM,eBird - Traveling Count,5,1,.226,,1
S80610866,American Crow,Corvus brachyrhynchos,20638,150,US-VT,Washington,L5132708,Grow Compost,44.3111362,-72.7148581,2021-02-07,12:33 PM,eBird - Stationary Count,5,1,,,1
S80614815,American Crow,Corvus brachyrhynchos,20638,3,US-VT,Windham,L13277458,"8 University Way, Brattleboro US-VT 42.83074, -72.56081",42.830737,-72.560813,2021-01-15,10:30 AM,eBird - Traveling Count,12,1,.644,,3
S80614818,American Crow,Corvus brachyrhynchos,20638,1,US-VT,Windham,L1141256,Brattleboro Marina / West River Trail,42.8708376,-72.5623799,2021-01-15,11:05 AM,eBird - Traveling Count,68,1,2.658,,1
S80642474,American Crow,Corvus brachyrhynchos,20638,1,US-VT,Windsor,L137961,Kent House,43.6243935,-72.5048141,2021-01-17,09:45 AM,eBird - Stationary Count,45,1,,,1
S80627294,Common Raven,Corvus corax,20703,2,US-VT,Addison,L165265,Champlain Bridge / Chimney Point,44.0345,-73.4218,2021-01-03,07:46 AM,eBird - Traveling Count,50,1,1.107,,1
S80615029,Common Raven,Corvus corax,20703,1,US-VT,Addison,L165269,DAR State Park,44.0545617,-73.4163478,2021-01-04,08:20 AM,eBird - Stationary Count,21,1,,,1
S80614799,Common Raven,Corvus corax,20703,1,US-VT,Addison,L2418747,Secret Meadow,44.234315,-73.0694675,2021-01-10,10:45 AM,eBird - Traveling Count,60,1,4.828,,3
S80615030,Common Raven,Corvus corax,20703,1,US-VT,Addison,L13160842,VTAD Owl's Head Bay (no public access),44.065737,-73.4219469,2021-01-04,08:50 AM,eBird - Stationary Count,8,1,,,1
S80614798,Common Raven,Corvus corax,20703,1,US-VT,Chittenden,L2795377,VTCH E Thompsons Pt Road,44.2801125,-73.2482958,2021-01-09,02:45 PM,eBird - Stationary Count,50,1,,,1
S80624512,Common Raven,Corvus corax,20703,1,US-VT,Franklin,L6634413,"East Franklin CBC / Reservoir Rd, Berkshire US-VT",44.95667,-72.771747,2021-01-02,11:33 AM,eBird - Traveling Count,24,1,6.037,,1,,,"East Franklin Christmas Bird Count / about 5"" new snow overnight and another 3"" during the day, light winds, upper 20s"
S80610863,Common Raven,Corvus corax,20703,3,US-VT,Grand Isle,L293922,South Hero Causeway,44.5934815,-73.3117418,2021-02-07,06:49 AM,eBird - Traveling Count,142,1,1.89,,1
S80615013,Common Raven,Corvus corax,20703,1,US-VT,Lamoille,L13105967,"5683 VT-108, Jeffersonville US-VT (44.5724,-72.7749)",44.572365,-72.77489,2021-01-01,09:35 AM,eBird - Stationary Count,10,1,,,2
S80614845,Common Raven,Corvus corax,20703,2,US-VT,Orleans,L753228,Hazen's Notch,44.841447,-72.5249577,2021-02-05,02:57 PM,eBird - Stationary Count,87,1,,,1
S80614851,Common Raven,Corvus corax,20703,2,US-VT,Orleans,L13513301,VTOS Catamount Trail Section 28,44.745469,-72.407675,2021-02-06,11:47 AM,eBird - Traveling Count,197,1,3.219,,1,T Territorial Defense,Two flew over making contact calls. When I called back they became very vocal and came close to investigate.
S80614797,Common Raven,Corvus corax,20703,1,US-VT,Washington,L5132708,Grow Compost,44.3111362,-72.7148581,2021-01-07,12:10 PM,eBird - Traveling Count,5,1,.226,,1
S80610866,Common Raven,Corvus corax,20703,4,US-VT,Washington,L5132708,Grow Compost,44.3111362,-72.7148581,2021-02-07,12:33 PM,eBird - Stationary Count,5,1,,,1
S80614820,Common Raven,Corvus corax,20703,1,US-VT,Windham,L9037730,Bonnyvale Environmental Education Center,42.830841,-72.625959,2021-01-15,12:31 PM,eBird - Traveling Count,31,1,.491,,2
S80614823,Common Raven,Corvus corax,20703,1,US-VT,Windham,L13279266,"Marlboro College, West Marlboro US-VT 42.83920, -72.73571",42.839201,-72.735713,2021-01-15,01:32 PM,eBird - Traveling Count,9,1,.57,,3
S80615029,Black-capped Chickadee,Poecile atricapillus,21132,3,US-VT,Addison,L165269,DAR State Park,44.0545617,-73.4163478,2021-01-04,08:20 AM,eBird - Stationary Count,21,1,,,1
S80615022,Black-capped Chickadee,Poecile atricapillus,21132,3,US-VT,Addison,L165349,Potash Bay,44.0935032,-73.3922768,2021-01-03,02:22 PM,eBird - Stationary Count,14,1,,,2
S80614799,Black-capped Chickadee,Poecile atricapillus,21132,11,US-VT,Addison,L2418747,Secret Meadow,44.234315,-73.0694675,2021-01-10,10:45 AM,eBird - Traveling Count,60,1,4.828,,3
S80615021,Black-capped Chickadee,Poecile atricapillus,21132,5,US-VT,Addison,L1255384,Turkey Lane,44.1303163,-73.3686304,2021-01-03,01:00 PM,eBird - Traveling Count,74,1,.522,,1
S80627291,Black-capped Chickadee,Poecile atricapillus,21132,1,US-VT,Bennington,L13508511,McWaters Park,42.912431,-73.252316,2021-02-06,03:25 PM,eBird - Traveling Count,18,1,.483,,1
